source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
773731,2.3000000000000003,0.0,12052.92396724537,1460.9239672453705,0.37635108517202714,0.0489959963668941
773732,2.3000000000000003,0.0,12052.823661574073,1460.823661574074,0.07660774764460491,0.04899937660845822
773733,2.4000000000000004,0.0,12052.77760798611,1460.7776079861112,0.013714492213183853,0.054030665470766855
773737,2.2,0.0,12052.371241203704,1460.3712412037037,0.17201643408633965,0.04445183527794806
773746,3.1,0.0,12051.372807638889,1459.3728076388888,0.03826903006445805,0.10717958164034583
773748,2.6,0.0,12051.301703587964,1459.301703587963,0.1263006581645863,0.06575870892908274
773751,2.1,0.0,12051.160637847222,1459.1606378472222,0.005444475046494725,0.040347386246102776
773753,2.0,0.0,12051.00944537037,1459.0094453703703,0.05677381988955446,0.036595238640875626
773754,2.2,0.0,12050.985283333333,1458.9852833333334,0.04431219757416328,0.044494242286277484
773756,2.2,0.0,12050.95449710648,1458.9544971064815,0.04346619414909877,0.04449518491612163
773760,2.6,0.0,12050.434195023148,1458.434195023148,0.00305761724153419,0.06579797751877994
773769,2.3000000000000003,0.0,12049.661786226852,1457.6617862268517,0.022040546356232548,0.04910609794459554
773770,2.8000000000000003,0.0,12049.610042592592,1457.6100425925927,0.09590106319323052,0.080044394279124
773773,2.2,0.0,12049.345707060185,1457.345707060185,0.11921147656141086,0.04454448278847389
773782,2.6,0.0,12048.390650810185,1456.3906508101852,0.040427414092185254,0.06589061070003588
773783,2.1,0.0,12048.390352430555,1456.3903524305556,0.049301883060658136,0.040424401133980555
773790,2.5,0.0,12047.250516550926,1455.250516550926,0.0,0.059803769791784984
773793,2.3000000000000003,0.0,12046.7217125,1454.7217125,0.2258459224748329,0.04920562600008929
773795,2.1,0.0,12046.709216898149,1454.709216898148,0.29146459538563974,0.040471237975321615
773799,2.0,0.0,12046.3962625,1454.3962625,0.057261089164562656,0.03671166882315081
773800,2.1,0.0,12046.383496527778,1454.3834965277779,0.00821603166152306,0.040480321439009606
773803,2.2,0.0,12046.163219560185,1454.163219560185,0.00688638944534217,0.04464222941069547
773804,2.0,0.0,12046.163012731482,1454.1630127314816,0.0010314598984759139,0.036717569528370055
773805,2.0,0.0,12046.162446875,1454.162446875,0.0020036680187003183,0.03671758384491262
773806,2.0,0.0,12046.115278356481,1454.1152783564814,0.06652603929771056,0.03671877726714973
773807,2.2,0.0,12046.113651388889,1454.113651388889,0.09460677438523862,0.04464375422506921
773810,2.0,0.0,12046.049375694445,1454.0493756944445,0.018946481117255443,0.03672044477781657
773817,3.2,0.0,12045.38038923611,1453.3803892361111,0.5576986861034583,0.11866980295475019
773821,2.2,0.0,12044.971943055556,1452.9719430555556,0.016490703392726926,0.04467889568347878
773824,2.0,0.0,12044.884657060185,1452.8846570601852,0.005640290728593466,0.03674993279013043
773830,2.1,0.0,12044.440514814814,1452.4405148148148,0.006558293251462623,0.04053456552474062
773832,2.2,0.0,12044.31063113426,1452.3106311342592,0.006391495435362099,0.04469926845915542
773836,2.1,0.0,12044.001308564815,1452.0013085648147,0.0011298748056559637,0.040546841422311346
773842,2.5,0.0,12043.726008680556,1451.7260086805557,0.2610614322958262,0.05994921329530658
